	filename	positive_pair	negative_pair	scene_label
6242	vocal_imitations/06494_089-helicopter_flying-everyday.wav	sound_recordings/391_089-helicopter_flying-everyday.wav	sound_recordings/066_065Human sounds_Human voice_Yawn.wav	089-
6243	vocal_imitations/06495_089-helicopter_flying-everyday.wav	sound_recordings/391_089-helicopter_flying-everyday.wav	sound_recordings/435_133-pig_oinking-everyday.wav	089-
6244	vocal_imitations/06496_090-hihat-acoustic_instruments.wav	sound_recordings/392_090-hihat-acoustic_instruments.wav	sound_recordings/298_297Source_ambiguous sounds_Surface contact_Grind.wav	090-
6245	vocal_imitations/06497_090-hihat-acoustic_instruments.wav	sound_recordings/392_090-hihat-acoustic_instruments.wav	sound_recordings/416_114-oboe-acoustic_instruments.wav	090-
6246	vocal_imitations/06498_090-hihat-acoustic_instruments.wav	sound_recordings/392_090-hihat-acoustic_instruments.wav	sound_recordings/166_165Sounds of things_Alarm_Telephone_Telephone dialing_DTMF.wav	090-
6247	vocal_imitations/06499_090-hihat-acoustic_instruments.wav	sound_recordings/392_090-hihat-acoustic_instruments.wav	sound_recordings/182_181Sounds of things_Domestic sounds_home sounds_Electric shaver_electric razor.wav	090-
6248	vocal_imitations/06500_090-hihat-acoustic_instruments.wav	sound_recordings/392_090-hihat-acoustic_instruments.wav	sound_recordings/515_213-trumpet_playing-everyday.wav	090-
6249	vocal_imitations/06501_090-hihat-acoustic_instruments.wav	sound_recordings/392_090-hihat-acoustic_instruments.wav	sound_recordings/174_173Sounds of things_Domestic sounds_home sounds_Cupboard open or close.wav	090-
6250	vocal_imitations/06502_090-hihat-acoustic_instruments.wav	sound_recordings/392_090-hihat-acoustic_instruments.wav	sound_recordings/189_188Sounds of things_Domestic sounds_home sounds_Shuffling cards.wav	090-
6251	vocal_imitations/06503_090-hihat-acoustic_instruments.wav	sound_recordings/392_090-hihat-acoustic_instruments.wav	sound_recordings/415_113-nose_blowing-everyday.wav	090-
6252	vocal_imitations/06504_090-hihat-acoustic_instruments.wav	sound_recordings/392_090-hihat-acoustic_instruments.wav	sound_recordings/094_093Music_Musical instrument_Keyboard (musical)_Harpsichord.wav	090-
6253	vocal_imitations/06505_090-hihat-acoustic_instruments.wav	sound_recordings/392_090-hihat-acoustic_instruments.wav	sound_recordings/504_202-tea_kettle_whistling-everyday.wav	090-
6254	vocal_imitations/06506_091-horn-acoustic_instruments.wav	sound_recordings/393_091-horn-acoustic_instruments.wav	sound_recordings/078_077Music_Musical instrument_Bell_Church bell.wav	091-
6255	vocal_imitations/06507_091-horn-acoustic_instruments.wav	sound_recordings/393_091-horn-acoustic_instruments.wav	sound_recordings/379_077-freaky_moonlight-commercial_synthesizers.wav	091-
6256	vocal_imitations/06508_091-horn-acoustic_instruments.wav	sound_recordings/393_091-horn-acoustic_instruments.wav	sound_recordings/425_123-person_burping-everyday.wav	091-
6257	vocal_imitations/06509_091-horn-acoustic_instruments.wav	sound_recordings/393_091-horn-acoustic_instruments.wav	sound_recordings/154_153Sounds of things_Alarm_Doorbell_Ding_dong.wav	091-
6258	vocal_imitations/06510_091-horn-acoustic_instruments.wav	sound_recordings/393_091-horn-acoustic_instruments.wav	sound_recordings/177_176Sounds of things_Domestic sounds_home sounds_Door_Knock.wav	091-
6259	vocal_imitations/06511_091-horn-acoustic_instruments.wav	sound_recordings/393_091-horn-acoustic_instruments.wav	sound_recordings/039_038Human sounds_Digestive_Gargling.wav	091-
6260	vocal_imitations/06512_091-horn-acoustic_instruments.wav	sound_recordings/393_091-horn-acoustic_instruments.wav	sound_recordings/465_163-subsynth_2009-single_synthesizer.wav	091-
6261	vocal_imitations/06513_091-horn-acoustic_instruments.wav	sound_recordings/393_091-horn-acoustic_instruments.wav	sound_recordings/194_193Sounds of things_Domestic sounds_home sounds_Typing_Typewriter.wav	091-
6262	vocal_imitations/06514_091-horn-acoustic_instruments.wav	sound_recordings/393_091-horn-acoustic_instruments.wav	sound_recordings/507_205-thick_bass-commercial_synthesizers.wav	091-
6263	vocal_imitations/06515_091-horn-acoustic_instruments.wav	sound_recordings/393_091-horn-acoustic_instruments.wav	sound_recordings/455_153-sonar_pinging-everyday.wav	091-
6264	vocal_imitations/06516_092-horse_galloping-everyday.wav	sound_recordings/394_092-horse_galloping-everyday.wav	sound_recordings/283_282Source_ambiguous sounds_Deformable shell_Crumpling_crinkling.wav	092-
6265	vocal_imitations/06517_092-horse_galloping-everyday.wav	sound_recordings/394_092-horse_galloping-everyday.wav	sound_recordings/353_051-crotale-acoustic_instruments.wav	092-
6266	vocal_imitations/06518_092-horse_galloping-everyday.wav	sound_recordings/394_092-horse_galloping-everyday.wav	sound_recordings/239_238Sounds of things_Miscellaneous sources_Arrow_Thump_thud_Clunk.wav	092-
6267	vocal_imitations/06519_092-horse_galloping-everyday.wav	sound_recordings/394_092-horse_galloping-everyday.wav	sound_recordings/266_265Sounds of things_Vehicle_Motor vehicle (road)_Motorcycle.wav	092-
6268	vocal_imitations/06520_092-horse_galloping-everyday.wav	sound_recordings/394_092-horse_galloping-everyday.wav	sound_recordings/061_060Human sounds_Human voice_Shout_Whoop.wav	092-
6269	vocal_imitations/06521_092-horse_galloping-everyday.wav	sound_recordings/394_092-horse_galloping-everyday.wav	sound_recordings/211_210Sounds of things_Explosion_Fireworks_Firecracker.wav	092-
6270	vocal_imitations/06522_092-horse_galloping-everyday.wav	sound_recordings/394_092-horse_galloping-everyday.wav	sound_recordings/017_016Animal_Livestock_farm animals_working animals_Horse_Neigh_whinny.wav	092-
6271	vocal_imitations/06523_092-horse_galloping-everyday.wav	sound_recordings/394_092-horse_galloping-everyday.wav	sound_recordings/178_177Sounds of things_Domestic sounds_home sounds_Door_Slam.wav	092-
6272	vocal_imitations/06524_092-horse_galloping-everyday.wav	sound_recordings/394_092-horse_galloping-everyday.wav	sound_recordings/465_163-subsynth_2009-single_synthesizer.wav	092-
6273	vocal_imitations/06525_092-horse_galloping-everyday.wav	sound_recordings/394_092-horse_galloping-everyday.wav	sound_recordings/027_026Animal_Wild animals_Insect_Cricket.wav	092-
6274	vocal_imitations/06526_093-ice_dropping_in_glass-everyday.wav	sound_recordings/395_093-ice_dropping_in_glass-everyday.wav	sound_recordings/213_212Sounds of things_Explosion_Gunshot_gunfire_Cap gun.wav	093-
6275	vocal_imitations/06527_093-ice_dropping_in_glass-everyday.wav	sound_recordings/395_093-ice_dropping_in_glass-everyday.wav	sound_recordings/058_057Human sounds_Human voice_Laughter_Giggle.wav	093-
6276	vocal_imitations/06528_093-ice_dropping_in_glass-everyday.wav	sound_recordings/395_093-ice_dropping_in_glass-everyday.wav	sound_recordings/136_135Music_Musical instrument_Wind instrument_woodwind instrument_Oboe.wav	093-
6277	vocal_imitations/06529_093-ice_dropping_in_glass-everyday.wav	sound_recordings/395_093-ice_dropping_in_glass-everyday.wav	sound_recordings/232_231Sounds of things_Mechanisms_Clock_Tick_tock.wav	093-
6278	vocal_imitations/06530_093-ice_dropping_in_glass-everyday.wav	sound_recordings/395_093-ice_dropping_in_glass-everyday.wav	sound_recordings/427_125-person_clearing_throat-everyday.wav	093-
6279	vocal_imitations/06531_093-ice_dropping_in_glass-everyday.wav	sound_recordings/395_093-ice_dropping_in_glass-everyday.wav	sound_recordings/201_200Sounds of things_Engine_Engine starting.wav	093-
6280	vocal_imitations/06532_093-ice_dropping_in_glass-everyday.wav	sound_recordings/395_093-ice_dropping_in_glass-everyday.wav	sound_recordings/239_238Sounds of things_Miscellaneous sources_Arrow_Thump_thud_Clunk.wav	093-
6281	vocal_imitations/06533_093-ice_dropping_in_glass-everyday.wav	sound_recordings/395_093-ice_dropping_in_glass-everyday.wav	sound_recordings/213_212Sounds of things_Explosion_Gunshot_gunfire_Cap gun.wav	093-
6282	vocal_imitations/06534_093-ice_dropping_in_glass-everyday.wav	sound_recordings/395_093-ice_dropping_in_glass-everyday.wav	sound_recordings/236_235Sounds of things_Mechanisms_Pulleys.wav	093-
6283	vocal_imitations/06535_093-ice_dropping_in_glass-everyday.wav	sound_recordings/395_093-ice_dropping_in_glass-everyday.wav	sound_recordings/497_195-subsynth_8828-single_synthesizer.wav	093-
6284	vocal_imitations/06536_094-ice_synth-commercial_synthesizers.wav	sound_recordings/396_094-ice_synth-commercial_synthesizers.wav	sound_recordings/201_200Sounds of things_Engine_Engine starting.wav	094-
6285	vocal_imitations/06537_094-ice_synth-commercial_synthesizers.wav	sound_recordings/396_094-ice_synth-commercial_synthesizers.wav	sound_recordings/274_273Sounds of things_Vehicle_Rail transport_Railroad car_train wagon.wav	094-
6286	vocal_imitations/06538_094-ice_synth-commercial_synthesizers.wav	sound_recordings/396_094-ice_synth-commercial_synthesizers.wav	sound_recordings/176_175Sounds of things_Domestic sounds_home sounds_Dishes_pots_and pans.wav	094-
6287	vocal_imitations/06539_094-ice_synth-commercial_synthesizers.wav	sound_recordings/396_094-ice_synth-commercial_synthesizers.wav	sound_recordings/216_215Sounds of things_Glass_Chink_clink.wav	094-
6288	vocal_imitations/06540_094-ice_synth-commercial_synthesizers.wav	sound_recordings/396_094-ice_synth-commercial_synthesizers.wav	sound_recordings/121_120Music_Musical instrument_Plucked string instrument_Guitar_Bass guitar.wav	094-
6289	vocal_imitations/06541_094-ice_synth-commercial_synthesizers.wav	sound_recordings/396_094-ice_synth-commercial_synthesizers.wav	sound_recordings/506_204-thaigong-acoustic_instruments.wav	094-
6290	vocal_imitations/06542_094-ice_synth-commercial_synthesizers.wav	sound_recordings/396_094-ice_synth-commercial_synthesizers.wav	sound_recordings/374_072-filter_bubble-commercial_synthesizers.wav	094-
6291	vocal_imitations/06543_094-ice_synth-commercial_synthesizers.wav	sound_recordings/396_094-ice_synth-commercial_synthesizers.wav	sound_recordings/511_209-triangle-acoustic_instruments.wav	094-
6292	vocal_imitations/06544_094-ice_synth-commercial_synthesizers.wav	sound_recordings/396_094-ice_synth-commercial_synthesizers.wav	sound_recordings/323_021-bongos_playing-everyday.wav	094-
6293	vocal_imitations/06545_094-ice_synth-commercial_synthesizers.wav	sound_recordings/396_094-ice_synth-commercial_synthesizers.wav	sound_recordings/043_042Human sounds_Hands_Finger snapping.wav	094-
6294	vocal_imitations/06546_095-jackhammer_hammering-everyday.wav	sound_recordings/397_095-jackhammer_hammering-everyday.wav	sound_recordings/258_257Sounds of things_Vehicle_Motor vehicle (road)_Car_Car passing by.wav	095-
6295	vocal_imitations/06547_095-jackhammer_hammering-everyday.wav	sound_recordings/397_095-jackhammer_hammering-everyday.wav	sound_recordings/437_135-ping-pong_playing-everyday.wav	095-
6296	vocal_imitations/06548_095-jackhammer_hammering-everyday.wav	sound_recordings/397_095-jackhammer_hammering-everyday.wav	sound_recordings/193_192Sounds of things_Domestic sounds_home sounds_Typing_Computer keyboard.wav	095-
6297	vocal_imitations/06549_095-jackhammer_hammering-everyday.wav	sound_recordings/397_095-jackhammer_hammering-everyday.wav	sound_recordings/104_103Music_Musical instrument_Percussion_Cymbal_Hi_hat.wav	095-
6298	vocal_imitations/06550_095-jackhammer_hammering-everyday.wav	sound_recordings/397_095-jackhammer_hammering-everyday.wav	sound_recordings/310_008-baby_crying-everyday.wav	095-
6299	vocal_imitations/06551_095-jackhammer_hammering-everyday.wav	sound_recordings/397_095-jackhammer_hammering-everyday.wav	sound_recordings/276_275Sounds of things_Vehicle_Rail transport_Train wheels squealing.wav	095-
6300	vocal_imitations/06552_095-jackhammer_hammering-everyday.wav	sound_recordings/397_095-jackhammer_hammering-everyday.wav	sound_recordings/404_102-marble_in_a_glass_bowl-commercial_synthesizers.wav	095-
6301	vocal_imitations/06553_095-jackhammer_hammering-everyday.wav	sound_recordings/397_095-jackhammer_hammering-everyday.wav	sound_recordings/130_129Music_Musical instrument_Scratching (performance technique).wav	095-
6302	vocal_imitations/06554_095-jackhammer_hammering-everyday.wav	sound_recordings/397_095-jackhammer_hammering-everyday.wav	sound_recordings/213_212Sounds of things_Explosion_Gunshot_gunfire_Cap gun.wav	095-
6303	vocal_imitations/06555_095-jackhammer_hammering-everyday.wav	sound_recordings/397_095-jackhammer_hammering-everyday.wav	sound_recordings/440_138-rain_falling-everyday.wav	095-
6304	vocal_imitations/06556_096-lawn_mower_starting-everyday.wav	sound_recordings/398_096-lawn_mower_starting-everyday.wav	sound_recordings/022_021Animal_Wild animals_Bird_Crow_Caw.wav	096-
6305	vocal_imitations/06557_096-lawn_mower_starting-everyday.wav	sound_recordings/398_096-lawn_mower_starting-everyday.wav	sound_recordings/239_238Sounds of things_Miscellaneous sources_Arrow_Thump_thud_Clunk.wav	096-
6306	vocal_imitations/06558_096-lawn_mower_starting-everyday.wav	sound_recordings/398_096-lawn_mower_starting-everyday.wav	sound_recordings/150_149Sounds of things_Alarm_Alarm clock.wav	096-
6307	vocal_imitations/06559_096-lawn_mower_starting-everyday.wav	sound_recordings/398_096-lawn_mower_starting-everyday.wav	sound_recordings/451_149-sheep_bleating-everyday.wav	096-
6308	vocal_imitations/06560_096-lawn_mower_starting-everyday.wav	sound_recordings/398_096-lawn_mower_starting-everyday.wav	sound_recordings/303_001-abyss_of_despair-commercial_synthesizers.wav	096-
6309	vocal_imitations/06561_096-lawn_mower_starting-everyday.wav	sound_recordings/398_096-lawn_mower_starting-everyday.wav	sound_recordings/347_045-cow_mooing-everyday.wav	096-
6310	vocal_imitations/06562_096-lawn_mower_starting-everyday.wav	sound_recordings/398_096-lawn_mower_starting-everyday.wav	sound_recordings/082_081Music_Musical instrument_Bowed string instrument_Double bass.wav	096-
6311	vocal_imitations/06563_096-lawn_mower_starting-everyday.wav	sound_recordings/398_096-lawn_mower_starting-everyday.wav	sound_recordings/391_089-helicopter_flying-everyday.wav	096-
6312	vocal_imitations/06564_096-lawn_mower_starting-everyday.wav	sound_recordings/398_096-lawn_mower_starting-everyday.wav	sound_recordings/109_108Music_Musical instrument_Percussion_Drum_Tabla.wav	096-
6313	vocal_imitations/06565_096-lawn_mower_starting-everyday.wav	sound_recordings/398_096-lawn_mower_starting-everyday.wav	sound_recordings/268_267Sounds of things_Vehicle_Motor vehicle (road)_Truck_Air brake.wav	096-
6314	vocal_imitations/06566_097-lightning_crashing-everyday.wav	sound_recordings/399_097-lightning_crashing-everyday.wav	sound_recordings/073_072Human sounds_Whistling_Wolf_whistling.wav	097-
6315	vocal_imitations/06567_097-lightning_crashing-everyday.wav	sound_recordings/399_097-lightning_crashing-everyday.wav	sound_recordings/094_093Music_Musical instrument_Keyboard (musical)_Harpsichord.wav	097-
6316	vocal_imitations/06568_097-lightning_crashing-everyday.wav	sound_recordings/399_097-lightning_crashing-everyday.wav	sound_recordings/354_052-crow_cawing-everyday.wav	097-
6317	vocal_imitations/06569_097-lightning_crashing-everyday.wav	sound_recordings/399_097-lightning_crashing-everyday.wav	sound_recordings/380_078-frog_croaking-everyday.wav	097-
6318	vocal_imitations/06570_097-lightning_crashing-everyday.wav	sound_recordings/399_097-lightning_crashing-everyday.wav	sound_recordings/257_256Sounds of things_Vehicle_Motor vehicle (road)_Car_Car alarm.wav	097-
6319	vocal_imitations/06571_097-lightning_crashing-everyday.wav	sound_recordings/399_097-lightning_crashing-everyday.wav	sound_recordings/068_067Human sounds_Respiratory sounds_Breathing_Pant.wav	097-
6320	vocal_imitations/06572_097-lightning_crashing-everyday.wav	sound_recordings/399_097-lightning_crashing-everyday.wav	sound_recordings/379_077-freaky_moonlight-commercial_synthesizers.wav	097-
6321	vocal_imitations/06573_097-lightning_crashing-everyday.wav	sound_recordings/399_097-lightning_crashing-everyday.wav	sound_recordings/206_205Sounds of things_Engine_Light engine (high frequency)_Lawn mower.wav	097-
6322	vocal_imitations/06574_097-lightning_crashing-everyday.wav	sound_recordings/399_097-lightning_crashing-everyday.wav	sound_recordings/037_036Human sounds_Digestive_Burping_eructation.wav	097-
6323	vocal_imitations/06575_097-lightning_crashing-everyday.wav	sound_recordings/399_097-lightning_crashing-everyday.wav	sound_recordings/275_274Sounds of things_Vehicle_Rail transport_Subway_metro_underground.wav	097-
