	filename	positive_pair	negative_pair	scene_label
1267	vocal_imitations/subsynth 1886 - 5757253739085824.wav	sound_recordings/subsynth_1886.wav	sound_recordings/chinese_cymbal_hit_with_a_stick.wav	subsynth 1886
1268	vocal_imitations/subsynth 1886 - 4778780597944320.wav	sound_recordings/subsynth_1886.wav	sound_recordings/dark_synth_pad.wav	subsynth 1886
1269	vocal_imitations/subsynth 1886 - 5148179460784128.wav	sound_recordings/subsynth_1886.wav	sound_recordings/vibraphone_sustained.wav	subsynth 1886
1270	vocal_imitations/subsynth 1886 - 5958459266695168.wav	sound_recordings/subsynth_1886.wav	sound_recordings/viola_plucked.wav	subsynth 1886
1271	vocal_imitations/subsynth 2002 - 4849149342121984.wav	sound_recordings/subsynth_2002.wav	sound_recordings/subsynth_2198.wav	subsynth 2002
1272	vocal_imitations/subsynth 2002 - 5408023371579392.wav	sound_recordings/subsynth_2002.wav	sound_recordings/subsynth_2447.wav	subsynth 2002
1273	vocal_imitations/subsynth 2002 - 5406689247363072.wav	sound_recordings/subsynth_2002.wav	sound_recordings/viola_plucked.wav	subsynth 2002
1274	vocal_imitations/subsynth 2002 - 5609907369803776.wav	sound_recordings/subsynth_2002.wav	sound_recordings/sparkle_motion.wav	subsynth 2002
1275	vocal_imitations/subsynth 2002 - 5242036307361792.wav	sound_recordings/subsynth_2002.wav	sound_recordings/synth_metallic_stars.wav	subsynth 2002
1276	vocal_imitations/subsynth 2002 - 5623713944829952.wav	sound_recordings/subsynth_2002.wav	sound_recordings/dark_synth_pad.wav	subsynth 2002
1277	vocal_imitations/subsynth 2002 - 6477188102619136.wav	sound_recordings/subsynth_2002.wav	sound_recordings/sparkle_motion.wav	subsynth 2002
1278	vocal_imitations/subsynth 2002 - 6205119238504448.wav	sound_recordings/subsynth_2002.wav	sound_recordings/thaigong.wav	subsynth 2002
1279	vocal_imitations/subsynth 2002 - 5254243141287936.wav	sound_recordings/subsynth_2002.wav	sound_recordings/clave.wav	subsynth 2002
1280	vocal_imitations/subsynth 2002 - 6299542081241088.wav	sound_recordings/subsynth_2002.wav	sound_recordings/sparkle_motion.wav	subsynth 2002
1281	vocal_imitations/subsynth 2003 - 4873073383702528.wav	sound_recordings/subsynth_2003.wav	sound_recordings/crash_cymbal_hit_with_a_stick.wav	subsynth 2003
1282	vocal_imitations/subsynth 2003 - 4916393497591808.wav	sound_recordings/subsynth_2003.wav	sound_recordings/subsynth_2043.wav	subsynth 2003
1283	vocal_imitations/subsynth 2003 - 5137603103817728.wav	sound_recordings/subsynth_2003.wav	sound_recordings/subsynth_5297.wav	subsynth 2003
1284	vocal_imitations/subsynth 2003 - 5194176413040640.wav	sound_recordings/subsynth_2003.wav	sound_recordings/abyss_of_despair.wav	subsynth 2003
1285	vocal_imitations/subsynth 2003 - 5585113999998976.wav	sound_recordings/subsynth_2003.wav	sound_recordings/subsynth_3378.wav	subsynth 2003
1286	vocal_imitations/subsynth 2003 - 5752492767838208.wav	sound_recordings/subsynth_2003.wav	sound_recordings/subsynth_2057.wav	subsynth 2003
1287	vocal_imitations/subsynth 2003 - 5991928470437888.wav	sound_recordings/subsynth_2003.wav	sound_recordings/soft_shimmer.wav	subsynth 2003
1288	vocal_imitations/subsynth 2003 - 6052324300554240.wav	sound_recordings/subsynth_2003.wav	sound_recordings/subsynth_1768.wav	subsynth 2003
1289	vocal_imitations/subsynth 2003 - 6131410754600960.wav	sound_recordings/subsynth_2003.wav	sound_recordings/alien_discovery.wav	subsynth 2003
1290	vocal_imitations/subsynth 2003 - 6556062626873344.wav	sound_recordings/subsynth_2003.wav	sound_recordings/air_machine.wav	subsynth 2003
1291	vocal_imitations/subsynth 2007 - 4515176980152320.wav	sound_recordings/subsynth_2007.wav	sound_recordings/tambourine_shake_roll.wav	subsynth 2007
1292	vocal_imitations/subsynth 2007 - 4957078112174080.wav	sound_recordings/subsynth_2007.wav	sound_recordings/spacecraft_engine.wav	subsynth 2007
1293	vocal_imitations/subsynth 2007 - 5039569938415616.wav	sound_recordings/subsynth_2007.wav	sound_recordings/euro_hook.wav	subsynth 2007
1294	vocal_imitations/subsynth 2007 - 5131000665341952.wav	sound_recordings/subsynth_2007.wav	sound_recordings/subsynth_2127.wav	subsynth 2007
1295	vocal_imitations/subsynth 2007 - 5278340592173056.wav	sound_recordings/subsynth_2007.wav	sound_recordings/bassoon.wav	subsynth 2007
1296	vocal_imitations/subsynth 2007 - 5997396500676608.wav	sound_recordings/subsynth_2007.wav	sound_recordings/subsynth_2013.wav	subsynth 2007
1297	vocal_imitations/subsynth 2007 - 6182038755344384.wav	sound_recordings/subsynth_2007.wav	sound_recordings/subsynth_2002.wav	subsynth 2007
1298	vocal_imitations/subsynth 2007 - 6232926467391488.wav	sound_recordings/subsynth_2007.wav	sound_recordings/subsynth_2217.wav	subsynth 2007
1299	vocal_imitations/subsynth 2007 - 6675084894797824.wav	sound_recordings/subsynth_2007.wav	sound_recordings/abyss_of_despair.wav	subsynth 2007
1300	vocal_imitations/subsynth 2007 - 6738734565294080.wav	sound_recordings/subsynth_2007.wav	sound_recordings/subsynth_2447.wav	subsynth 2007
1301	vocal_imitations/subsynth 2009 - 4846024753414144.wav	sound_recordings/subsynth_2009.wav	sound_recordings/bell_swarm.wav	subsynth 2009
1302	vocal_imitations/subsynth 2009 - 5006552377327616.wav	sound_recordings/subsynth_2009.wav	sound_recordings/castanet.wav	subsynth 2009
1303	vocal_imitations/subsynth 2009 - 4630394309705728.wav	sound_recordings/subsynth_2009.wav	sound_recordings/orchestra_bells.wav	subsynth 2009
1304	vocal_imitations/subsynth 2009 - 6041766197198848.wav	sound_recordings/subsynth_2009.wav	sound_recordings/soft_shimmer.wav	subsynth 2009
1305	vocal_imitations/subsynth 2009 - 5705241014042624.wav	sound_recordings/subsynth_2009.wav	sound_recordings/horn.wav	subsynth 2009
1306	vocal_imitations/subsynth 2009 - 5939864876875776.wav	sound_recordings/subsynth_2009.wav	sound_recordings/bell_swarm.wav	subsynth 2009
1307	vocal_imitations/subsynth 2009 - 6380143048130560.wav	sound_recordings/subsynth_2009.wav	sound_recordings/crash_cymbal_hit_with_a_stick.wav	subsynth 2009
1308	vocal_imitations/subsynth 2009 - 5375145933799424.wav	sound_recordings/subsynth_2009.wav	sound_recordings/subsynth_1768.wav	subsynth 2009
1309	vocal_imitations/subsynth 2009 - 4699447317495808.wav	sound_recordings/subsynth_2009.wav	sound_recordings/crotale.wav	subsynth 2009
1310	vocal_imitations/subsynth 2009 - 6015153640308736.wav	sound_recordings/subsynth_2009.wav	sound_recordings/guiro.wav	subsynth 2009
1311	vocal_imitations/subsynth 2010 - 4790669604290560.wav	sound_recordings/subsynth_2010.wav	sound_recordings/dark_attack_bass.wav	subsynth 2010
1312	vocal_imitations/subsynth 2010 - 4863223949950976.wav	sound_recordings/subsynth_2010.wav	sound_recordings/dark_synth_pad.wav	subsynth 2010
1313	vocal_imitations/subsynth 2010 - 4925553991745536.wav	sound_recordings/subsynth_2010.wav	sound_recordings/bass_bowed.wav	subsynth 2010
1314	vocal_imitations/subsynth 2010 - 4950626534424576.wav	sound_recordings/subsynth_2010.wav	sound_recordings/subsynth_2002.wav	subsynth 2010
1315	vocal_imitations/subsynth 2010 - 5143619413475328.wav	sound_recordings/subsynth_2010.wav	sound_recordings/subsynth_2215.wav	subsynth 2010
1316	vocal_imitations/subsynth 2010 - 5446299449032704.wav	sound_recordings/subsynth_2010.wav	sound_recordings/subsynth_5940.wav	subsynth 2010
1317	vocal_imitations/subsynth 2010 - 5457155113091072.wav	sound_recordings/subsynth_2010.wav	sound_recordings/feedback.wav	subsynth 2010
1318	vocal_imitations/subsynth 2010 - 5519420864593920.wav	sound_recordings/subsynth_2010.wav	sound_recordings/subsynth_2078.wav	subsynth 2010
1319	vocal_imitations/subsynth 2010 - 5764824961122304.wav	sound_recordings/subsynth_2010.wav	sound_recordings/subsynth_3997.wav	subsynth 2010
1320	vocal_imitations/subsynth 2010 - 6250984254734336.wav	sound_recordings/subsynth_2010.wav	sound_recordings/subsynth_8828.wav	subsynth 2010
1321	vocal_imitations/subsynth 2013 - 4513449463775232.wav	sound_recordings/subsynth_2013.wav	sound_recordings/subsynth_2003.wav	subsynth 2013
1322	vocal_imitations/subsynth 2013 - 5057130985947136.wav	sound_recordings/subsynth_2013.wav	sound_recordings/air_machine.wav	subsynth 2013
1323	vocal_imitations/subsynth 2013 - 5178804725088256.wav	sound_recordings/subsynth_2013.wav	sound_recordings/subsynth_3388.wav	subsynth 2013
1324	vocal_imitations/subsynth 2013 - 5380346602323968.wav	sound_recordings/subsynth_2013.wav	sound_recordings/bassoon.wav	subsynth 2013
1325	vocal_imitations/subsynth 2013 - 5455875749707776.wav	sound_recordings/subsynth_2013.wav	sound_recordings/subsynth_2222.wav	subsynth 2013
1326	vocal_imitations/subsynth 2013 - 5670507479302144.wav	sound_recordings/subsynth_2013.wav	sound_recordings/xylophone.wav	subsynth 2013
1327	vocal_imitations/subsynth 2013 - 5750031617359872.wav	sound_recordings/subsynth_2013.wav	sound_recordings/viola_plucked.wav	subsynth 2013
1328	vocal_imitations/subsynth 2013 - 6028269665124352.wav	sound_recordings/subsynth_2013.wav	sound_recordings/thaigong.wav	subsynth 2013
1329	vocal_imitations/subsynth 2013 - 6048884568621056.wav	sound_recordings/subsynth_2013.wav	sound_recordings/subsynth_2057.wav	subsynth 2013
1330	vocal_imitations/subsynth 2013 - 6305586710839296.wav	sound_recordings/subsynth_2013.wav	sound_recordings/resonant_clouds.wav	subsynth 2013
1331	vocal_imitations/subsynth 2039 - 4930092295782400.wav	sound_recordings/subsynth_2039.wav	sound_recordings/bass_plucked.wav	subsynth 2039
1332	vocal_imitations/subsynth 2039 - 5681275767619584.wav	sound_recordings/subsynth_2039.wav	sound_recordings/metaloid.wav	subsynth 2039
1333	vocal_imitations/subsynth 2039 - 5486162785337344.wav	sound_recordings/subsynth_2039.wav	sound_recordings/subsynth_2013.wav	subsynth 2039
1334	vocal_imitations/subsynth 2039 - 5185468769501184.wav	sound_recordings/subsynth_2039.wav	sound_recordings/ghost_in_the_machine.wav	subsynth 2039
1335	vocal_imitations/subsynth 2039 - 5710758973276160.wav	sound_recordings/subsynth_2039.wav	sound_recordings/subsynth_2208.wav	subsynth 2039
1336	vocal_imitations/subsynth 2039 - 5662070687137792.wav	sound_recordings/subsynth_2039.wav	sound_recordings/spacecraft_engine.wav	subsynth 2039
1337	vocal_imitations/subsynth 2039 - 6114375169474560.wav	sound_recordings/subsynth_2039.wav	sound_recordings/castanet.wav	subsynth 2039
1338	vocal_imitations/subsynth 2039 - 5351433956229120.wav	sound_recordings/subsynth_2039.wav	sound_recordings/feedback.wav	subsynth 2039
1339	vocal_imitations/subsynth 2039 - 5147809019854848.wav	sound_recordings/subsynth_2039.wav	sound_recordings/violin_plucked.wav	subsynth 2039
1340	vocal_imitations/subsynth 2039 - 5428978517016576.wav	sound_recordings/subsynth_2039.wav	sound_recordings/euro_hook.wav	subsynth 2039
1341	vocal_imitations/subsynth 2043 - 6553199091646464.wav	sound_recordings/subsynth_2043.wav	sound_recordings/trombone.wav	subsynth 2043
1342	vocal_imitations/subsynth 2043 - 5339193702088704.wav	sound_recordings/subsynth_2043.wav	sound_recordings/chinese_cymbal_hit_with_a_stick.wav	subsynth 2043
1343	vocal_imitations/subsynth 2043 - 4979060291665920.wav	sound_recordings/subsynth_2043.wav	sound_recordings/cello_bowed.wav	subsynth 2043
1344	vocal_imitations/subsynth 2043 - 5173957317623808.wav	sound_recordings/subsynth_2043.wav	sound_recordings/filter_bubble.wav	subsynth 2043
1345	vocal_imitations/subsynth 2043 - 5299276947128320.wav	sound_recordings/subsynth_2043.wav	sound_recordings/slow_warm_swells.wav	subsynth 2043
1346	vocal_imitations/subsynth 2043 - 4688147124322304.wav	sound_recordings/subsynth_2043.wav	sound_recordings/trombone.wav	subsynth 2043
1347	vocal_imitations/subsynth 2043 - 4523304534671360.wav	sound_recordings/subsynth_2043.wav	sound_recordings/castanet.wav	subsynth 2043
1348	vocal_imitations/subsynth 2043 - 6273189772525568.wav	sound_recordings/subsynth_2043.wav	sound_recordings/subsynth_9879.wav	subsynth 2043
1349	vocal_imitations/subsynth 2043 - 5682200527765504.wav	sound_recordings/subsynth_2043.wav	sound_recordings/triangle.wav	subsynth 2043
1350	vocal_imitations/subsynth 2043 - 5721941054849024.wav	sound_recordings/subsynth_2043.wav	sound_recordings/marimba_hit_with_a_rubber_mallet.wav	subsynth 2043
1351	vocal_imitations/subsynth 2057 - 5638884440408064.wav	sound_recordings/subsynth_2057.wav	sound_recordings/shimmer.wav	subsynth 2057
1352	vocal_imitations/subsynth 2057 - 5583945232023552.wav	sound_recordings/subsynth_2057.wav	sound_recordings/subsynth_2039.wav	subsynth 2057
1353	vocal_imitations/subsynth 2057 - 5149586599444480.wav	sound_recordings/subsynth_2057.wav	sound_recordings/orchestra_bells.wav	subsynth 2057
1354	vocal_imitations/subsynth 2057 - 6026338540453888.wav	sound_recordings/subsynth_2057.wav	sound_recordings/vibraphone_sustained.wav	subsynth 2057
1355	vocal_imitations/subsynth 2057 - 6408668073426944.wav	sound_recordings/subsynth_2057.wav	sound_recordings/subsynth_5297.wav	subsynth 2057
1356	vocal_imitations/subsynth 2057 - 5163053469401088.wav	sound_recordings/subsynth_2057.wav	sound_recordings/orchestra_bells.wav	subsynth 2057
1357	vocal_imitations/subsynth 2057 - 5942455815897088.wav	sound_recordings/subsynth_2057.wav	sound_recordings/classic_synth_brass.wav	subsynth 2057
1358	vocal_imitations/subsynth 2057 - 4805657966411776.wav	sound_recordings/subsynth_2057.wav	sound_recordings/crash_cymbal_choked.wav	subsynth 2057
1359	vocal_imitations/subsynth 2057 - 5216853840363520.wav	sound_recordings/subsynth_2057.wav	sound_recordings/chinese_cymbal_hit_with_a_stick.wav	subsynth 2057
1360	vocal_imitations/subsynth 2057 - 6144938156752896.wav	sound_recordings/subsynth_2057.wav	sound_recordings/castanet.wav	subsynth 2057
1361	vocal_imitations/subsynth 2078 - 5581567296536576.wav	sound_recordings/subsynth_2078.wav	sound_recordings/narrow_timbre.wav	subsynth 2078
1362	vocal_imitations/subsynth 2078 - 5879367578157056.wav	sound_recordings/subsynth_2078.wav	sound_recordings/subsynth_5297.wav	subsynth 2078
1363	vocal_imitations/subsynth 2078 - 6199041859780608.wav	sound_recordings/subsynth_2078.wav	sound_recordings/feedback.wav	subsynth 2078
1364	vocal_imitations/subsynth 2078 - 5802559067389952.wav	sound_recordings/subsynth_2078.wav	sound_recordings/subsynth_2208.wav	subsynth 2078
1365	vocal_imitations/subsynth 2078 - 5225952728580096.wav	sound_recordings/subsynth_2078.wav	sound_recordings/slow_warm_swells.wav	subsynth 2078
1366	vocal_imitations/subsynth 2078 - 4762956864684032.wav	sound_recordings/subsynth_2078.wav	sound_recordings/subsynth_2010.wav	subsynth 2078
1367	vocal_imitations/subsynth 2078 - 5122718894653440.wav	sound_recordings/subsynth_2078.wav	sound_recordings/subsynth_2078.wav	subsynth 2078
1368	vocal_imitations/subsynth 2078 - 6198044487843840.wav	sound_recordings/subsynth_2078.wav	sound_recordings/subsynth_3378.wav	subsynth 2078
1369	vocal_imitations/subsynth 2078 - 5612834658451456.wav	sound_recordings/subsynth_2078.wav	sound_recordings/feedback.wav	subsynth 2078
1370	vocal_imitations/subsynth 2078 - 5343911723663360.wav	sound_recordings/subsynth_2078.wav	sound_recordings/reversed_envelope.wav	subsynth 2078
1371	vocal_imitations/subsynth 2127 - 5843534666006528.wav	sound_recordings/subsynth_2127.wav	sound_recordings/abyss_of_despair.wav	subsynth 2127
1372	vocal_imitations/subsynth 2127 - 6199550410752000.wav	sound_recordings/subsynth_2127.wav	sound_recordings/subsynth_2248.wav	subsynth 2127
1373	vocal_imitations/subsynth 2127 - 5664248772427776.wav	sound_recordings/subsynth_2127.wav	sound_recordings/cello_bowed.wav	subsynth 2127
1374	vocal_imitations/subsynth 2127 - 5930828668338176.wav	sound_recordings/subsynth_2127.wav	sound_recordings/subsynth_2009.wav	subsynth 2127
1375	vocal_imitations/subsynth 2127 - 5145694419550208.wav	sound_recordings/subsynth_2127.wav	sound_recordings/guiro.wav	subsynth 2127
1376	vocal_imitations/subsynth 2127 - 4959773875240960.wav	sound_recordings/subsynth_2127.wav	sound_recordings/bullet_time.wav	subsynth 2127
1377	vocal_imitations/subsynth 2127 - 6068451902750720.wav	sound_recordings/subsynth_2127.wav	sound_recordings/viola_bowed.wav	subsynth 2127
1378	vocal_imitations/subsynth 2127 - 5701721959432192.wav	sound_recordings/subsynth_2127.wav	sound_recordings/subsynth_1768.wav	subsynth 2127
1379	vocal_imitations/subsynth 2127 - 5766124188729344.wav	sound_recordings/subsynth_2127.wav	sound_recordings/subsynth_5940.wav	subsynth 2127
